"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","Ward","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"12508842","JE405649","10/10/2021 06:30:00 PM","007XX W 31ST ST","0810","THEFT","OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0914","11","06","1171556","1884325","2021","2021 Oct 17 03:40:45 PM","41,838049855","-87,645975895","POINT (-87.645975895 41.838049855)"
"12478475","JE368781","09/10/2021 04:30:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","APARTMENT","true","false","0914","11","08B","1171712","1884329","2021","2023 Jan 12 03:41:55 PM","41,838057405","-87,645403343","POINT (-87.645403343 41.838057405)"
"12471176","JE359843","09/02/2021 11:00:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0915","11","06","1171697","1884328","2021","2021 Sep 09 03:45:28 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"12459428","JE345556","08/21/2021 11:21:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","PARKING LOT / GARAGE (NON RESIDENTIAL)","true","false","0915","11","26","1171668","1884327","2021","2021 Aug 28 03:40:43 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"12458703","JE344509","08/21/2021 03:45:00 AM","007XX W 31ST ST","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","RESTAURANT","false","false","0915","11","04B","1171668","1884327","2021","2021 Aug 28 03:40:43 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"12442718","JE324593","08/03/2021 10:30:00 AM","007XX W 31ST ST","0850","THEFT","ATTEMPT THEFT","SIDEWALK","false","false","0914","11","06","1171692","1884328","2021","2021 Aug 10 03:41:28 PM","41,8380551","-87,645476761","POINT (-87.645476761 41.8380551)"
"12432653","JE312658","07/24/2021 03:40:00 PM","007XX W 31ST ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0914","11","04A","1171721","1884329","2021","2021 Jul 31 03:40:17 PM","41,838057207","-87,645370318","POINT (-87.645370318 41.838057207)"
"12416145","JE292629","07/06/2021 11:00:00 AM","007XX W 31ST ST","0460","BATTERY","SIMPLE","STREET","false","false","0915","11","08B","1171697","1884328","2021","2021 Jul 13 03:41:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"12418501","JE294440","07/05/2021 02:00:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0915","11","08A","1171678","1884328","2021","2021 Jul 13 03:40:14 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"12406094","JE280437","06/26/2021 05:17:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","RESTAURANT","false","false","0915","11","08B","1172053","1884337","2021","2021 Jul 03 03:40:09 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"12403282","JE276383","06/22/2021 11:00:00 PM","007XX W 31ST ST","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","ALLEY","false","false","0915","11","04B","1171697","1884328","2021","2021 Jun 29 03:41:09 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"12409137","JE283345","06/21/2021 10:30:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","RESIDENCE - PORCH / HALLWAY","false","false","0915","11","06","1171911","1884333","2021","2021 Jul 01 03:39:53 PM","41,838064005","-87,644673005","POINT (-87.644673005 41.838064005)"
"12386934","JE256537","06/07/2021 01:48:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0915","11","06","1171697","1884328","2021","2021 Jun 14 03:41:04 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"12384035","JE252918","06/03/2021 10:16:00 PM","007XX W 31ST ST","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","SIDEWALK","true","false","0915","11","04A","1171697","1884328","2021","2021 Jun 10 03:42:28 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"12379014","JE246769","05/29/2021 12:45:00 PM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0915","11","14","1171668","1884327","2021","2021 Jun 05 03:40:05 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
